0.32643,-0.32127,0.025751,1.3057,0.40282,-0.46382,-0.50904,0.0089771,0.34614,0.48703,0.23674,0.034575,-0.41083,0.06209,0.29124,0.049351,0.039986,0.3302,1
0.15641,0.0030457,-0.44793,1.7116,-0.10348,-0.38687,-0.51159,0.066554,0.35499,0.45965,0.16097,0.061926,-0.35779,0.040414,0.31431,0.059866,0.056187,0.3351,1
1.6144,-0.2173,-0.29876,1.616,0.018609,-0.43132,-0.62064,0.28989,0.16444,0.344,0.24116,0.08543,-0.32213,0.035665,0.29718,0.062434,0.033242,0.30872,1
0.29937,-0.17801,-0.25771,1.573,-0.016451,-0.40466,-0.50768,0.12913,0.30262,0.4626,0.1259,0.11619,-0.34666,-0.03844,0.31492,0.032188,0.049104,0.32521,1
0.18297,-0.010442,-0.45546,1.7238,-0.10119,-0.4752,-0.57564,0.10136,0.36445,0.4976,0.16066,0.10219,-0.29094,0.053707,0.39838,0.079334,0.038123,0.30981,1
0.99927,-0.43854,-0.53918,1.3082,0.11131,-0.43588,-0.53594,0.12011,0.29093,0.56689,0.16805,0.092516,-0.3613,0.022574,0.22667,0.039061,0.051958,0.30776,1
1.8662,-0.22619,-0.22497,1.5802,0.10887,-0.46461,-0.30678,0.25374,0.40477,0.47947,0.1995,0.17663,-0.32029,0.050407,0.32027,0.032187,0.063079,0.31922,1
0.75523,-0.58797,0.055727,1.5488,-0.054123,-0.44039,-0.55057,0.10623,0.31038,0.33465,0.25835,0.0056289,-0.33332,0.013935,0.27591,0.053244,0.029579,0.30648,1
0.17088,-0.0059096,-0.4614,1.7471,-0.094892,-0.39144,-0.52404,0.096409,0.34909,0.45793,0.13544,0.072472,-0.35081,0.041853,0.30616,0.13133,0.030344,0.33165,1
0.27683,-0.10984,-0.363,1.6106,-0.083921,-0.54328,-0.61862,0.20289,0.3291,0.62459,0.1879,0.18097,-0.35744,-0.0073792,0.3242,0.0085438,0.0027819,0.30388,1
1.6694,0.2892,0.0080949,1.673,0.21597,-0.46005,-0.31878,-0.13353,0.3554,0.57019,0.097624,-0.0079885,-0.3386,-0.02052,0.30082,0.05739,0.074125,0.31882,1
1.7442,-0.42147,-0.18025,1.7021,0.17769,-0.63053,-0.55816,0.059256,0.3425,0.50224,0.21668,0.17403,-0.40167,0.019622,0.30016,0.080808,0.030294,0.31008,1
0.98742,-0.67965,-0.080241,1.5358,-0.026193,-0.34692,-0.36413,-0.0042131,0.40343,0.4909,0.1081,0.085853,-0.33994,-0.028204,0.30342,0.068558,0.045447,0.30895,1
1.5122,0.71675,-0.70565,1.8068,0.07394,-0.50951,-0.54293,-0.093539,0.18631,0.66952,0.1311,-0.071204,-0.3471,0.069828,0.29485,0.057384,0.031916,0.31369,1
1.1508,0.55418,0.7014,0.46173,-0.44647,-0.12632,-0.32961,0.3647,0.61047,0.7099,0.29279,0.14771,-0.18938,0.035711,0.24307,0.068928,0.030321,0.40585,1
0.57591,-0.05514,-0.84822,1.514,-0.10202,-0.45501,-0.52966,0.044913,0.33532,0.53595,0.18878,0.091363,-0.37934,-0.0067977,0.25471,0.032243,0.011011,0.30806,1
2.0374,0.16919,0.14057,1.8553,0.17272,-0.76836,-0.21582,0.26812,0.7146,0.65762,0.20906,-0.14218,-0.34048,-0.019004,0.37703,0.034926,0.020591,0.29845,1
1.6452,-0.076475,-0.12243,1.6199,0.14882,-0.2914,-0.73897,0.11452,0.31321,0.3515,0.18901,0.095499,-0.32788,-0.044201,0.29938,0.051072,0.02289,0.30638,1
0.30634,-0.26802,-0.13345,1.4129,0.50944,-0.51016,-0.58029,0.1859,0.29916,0.49971,0.12159,0.10442,-0.34275,0.046102,0.31528,0.056042,0.040739,0.33361,1
0.35131,-0.30313,0.0067542,1.2758,0.38124,-0.38909,-0.48773,0.093464,0.30186,0.4396,0.1464,0.043592,-0.36487,0.046944,0.32713,0.036714,0.012729,0.32197,1
0.59644,-0.49184,0.12481,1.5118,0.0018327,-0.38176,-0.51985,0.12504,0.32192,0.4814,0.10982,0.07699,-0.39158,0.070526,0.30768,0.069568,0.025174,0.31379,1
0.99073,0.059801,0.50562,1.7993,0.071323,-0.3499,-0.56877,-0.20285,0.53206,0.37746,0.26795,0.066459,-0.32066,-0.0083583,0.28609,0.01745,0.035423,0.31547,1
0.79342,-0.3862,-0.38246,1.196,0.40463,-0.42434,-0.49439,0.015124,0.33171,0.5472,0.096656,0.09004,-0.26506,0.099663,0.27128,0.053692,0.040668,0.26978,1
1.5318,-0.18891,-0.3864,1.531,0.20119,-0.47641,-0.54647,0.017487,0.25229,0.49662,0.15559,0.16442,-0.29917,0.036718,0.3013,0.038416,0.049353,0.31124,1
1.2496,-0.71838,-0.38343,1.5278,0.083357,-0.48868,-0.56346,0.07666,0.31207,0.52258,0.11996,0.10102,-0.34597,0.039239,0.27438,0.088075,0.075518,0.31755,1
0.51674,-0.35442,-0.069711,1.5532,-0.10735,-0.52418,-0.54196,0.23952,0.40148,0.5947,0.14713,0.15894,-0.37926,-0.013986,0.27436,0.009945,0.0066867,0.30513,1
0.92566,-0.591,-0.23141,1.4833,0.073938,-0.40431,-0.47452,0.0026056,0.30107,0.41209,0.14469,0.066146,-0.31759,-0.027258,0.38435,0.041841,0.084819,0.322,1
1.6506,-0.036728,-0.15086,1.7228,0.18524,-0.4221,-0.6525,-0.062769,0.46145,0.62317,0.14565,0.063971,-0.44225,0.0052765,0.28346,0.05232,0.036927,0.31258,1
1.3459,-0.84101,-0.2343,1.5629,0.0093981,-0.40307,-0.50926,0.036013,0.31056,0.43,0.1012,0.070839,-0.26271,0.042334,0.28058,0.13938,0.051492,0.3217,1
1.334,0.18099,-0.55894,1.2897,0.5944,-0.54755,-0.43715,0.31749,0.28271,0.48149,0.18911,0.12441,-0.33484,0.0056646,0.31866,0.049855,0.052134,0.31564,1
0.232,-0.23097,-0.068477,1.2818,0.49881,-0.46034,-0.50142,0.018315,0.33412,0.44957,0.21427,0.031299,-0.38522,0.047526,0.28614,0.046656,0.032922,0.33517,1
1.716,-0.041927,-0.073977,1.5721,0.15118,-0.5274,-0.1568,0.21303,0.44568,0.48059,0.14072,0.15612,-0.28542,0.052035,0.36645,0.02501,0.034203,0.31338,1
1.682,0.063783,-0.36322,1.6368,0.1983,-0.31727,-0.70666,0.062967,0.29247,0.42774,0.16046,0.032474,-0.30969,-0.016915,0.33246,0.037454,0.039113,0.31087,1
0.16651,-0.0049807,-0.45867,1.7396,-0.11371,-0.46293,-0.56232,0.076951,0.37652,0.52309,0.19393,0.088678,-0.36273,0.059266,0.27988,0.055474,0.04051,0.312,1
0.97956,0.17992,0.35239,1.5982,0.15945,-0.31684,-0.73299,0.12796,0.33923,0.48111,0.052924,0.11515,-0.3749,0.002917,0.32704,0.056103,0.025634,0.31432,1
1.5644,-0.29386,-0.045455,1.5823,0.09836,-0.14791,-1.0816,0.17984,0.62208,0.48605,0.13503,-0.22325,-0.26945,0.40568,0.31542,0.0072024,0.03703,0.3297,1
0.52507,0.29719,-0.14333,1.6621,0.063612,-0.37732,-0.53279,0.12505,0.27626,0.41252,0.1483,0.2357,-0.35497,-0.0069289,0.2557,0.033125,0.035803,0.31108,1
0.6199,0.14218,-0.73458,0.69373,-0.3401,-0.81885,-0.7272,0.041938,0.36879,0.32456,0.13132,0.086781,-0.38737,-0.0065662,0.2557,0.034592,0.026565,0.31354,1
0.68391,-0.59539,0.21933,1.5449,-0.090635,-0.43836,-0.54235,0.088926,0.34079,0.51685,0.15267,0.098222,-0.38553,0.061113,0.37285,0.020587,0.021861,0.30516,1
0.8737,0.048611,0.23242,1.7147,-0.02414,-0.48437,-0.51503,0.11597,0.20813,0.5573,0.14485,0.13269,-0.29201,0.025968,0.307,0.015601,0.014922,0.30221,1
0.62211,-0.50754,0.11284,1.5762,-0.10045,-0.39779,-0.53156,0.13098,0.32107,0.51047,0.12123,0.093264,-0.42188,0.048972,0.36466,0.066392,0.042281,0.31535,1
1.6948,0.02083,0.085901,1.7356,0.13238,-0.65059,-0.2623,-0.058753,-0.040426,0.65399,0.15613,-0.0977,-0.30595,0.036711,0.2827,0.063318,0.033967,0.31194,1
0.57726,-0.27701,-0.40665,1.1978,0.52742,-0.44241,-0.47144,-0.023051,0.32078,0.49819,0.077832,0.080452,-0.34628,0.043754,0.34443,0.051639,0.030722,0.33427,1
0.60885,-0.52847,0.1069,1.6167,0.041433,-0.44926,-0.55649,0.11803,0.33365,0.46009,0.091254,0.096629,-0.34579,0.068687,0.34995,0.11613,0.027356,0.31349,1
1.6733,-0.085871,-0.097164,1.4992,0.031341,-0.48092,-0.43701,0.060497,0.15597,0.47803,0.22978,0.17736,-0.27798,0.13207,0.29916,0.02894,0.028771,0.32562,1
1.8436,-0.003972,0.054446,1.7669,0.14766,-0.72624,-0.20714,-0.052219,0.029744,0.56059,0.081361,-0.10755,-0.29224,0.028135,0.33912,0.062615,0.028122,0.30607,1
1.263,-0.012173,-0.11966,1.6315,0.13046,-0.55533,-0.45321,0.11006,0.24677,0.48936,0.2374,0.049156,-0.36988,-0.029,0.31305,0.055099,0.042579,0.31888,1
1.308,0.56835,-0.52204,1.5425,0.21167,-0.55897,-0.053452,-0.067034,0.33037,0.54317,0.046486,-0.0073164,-0.33564,0.079578,0.30191,0.075973,0.056526,0.31652,1
0.60668,-0.33654,-0.41863,1.4513,0.62903,-0.56725,-0.43271,0.077946,0.50552,0.47025,0.11021,0.035715,-0.34967,0.035893,0.2825,0.087284,0.087836,0.34092,1
0.19436,0.023456,-0.47301,1.6538,-0.15942,-0.41192,-0.55458,0.18049,0.3261,0.50625,0.1103,0.11059,-0.36885,0.026399,0.29689,0.045829,0.041298,0.33192,1
0.17144,-0.00093433,-0.45688,1.7273,-0.1088,-0.4606,-0.56063,0.079905,0.36688,0.46661,0.14798,0.083189,-0.33463,0.052953,0.35757,0.073,0.025774,0.32954,1
1.0943,0.060538,0.43442,1.7899,0.048907,-0.4691,-0.77933,0.069144,0.36666,0.60573,0.15104,0.13919,-0.36345,0.00089165,0.3149,0.062979,0.020657,0.30855,1
1.5255,-0.17143,0.30261,1.6834,-1.2886e-05,-0.19651,-0.53663,-0.30102,0.44058,0.52752,0.15628,0.13645,-0.35021,0.024106,0.28878,0.04233,0.049288,0.331,1
1.4418,0.14151,-0.40983,1.6647,0.25511,-0.388,-0.71714,-0.089661,0.39523,0.55333,0.19674,0.1384,-0.37955,-0.018991,0.28383,0.10369,0.02333,0.3167,1
1.8115,0.36667,-0.48964,1.6087,0.43201,-0.49407,-0.5248,0.15866,0.39383,0.58854,0.19946,0.17607,-0.37942,0.11034,0.27583,0.074084,0.065118,0.30926,1
1.2529,0.10714,-0.073114,1.3334,0.4432,-0.45105,-0.19265,0.052186,0.43863,0.4153,0.14427,0.13524,-0.40374,0.050275,0.31875,0.060827,0.043937,0.32883,1
1.4945,-0.042584,-0.55976,1.4439,0.11529,-0.39191,-0.47108,-0.060201,0.25296,0.41881,0.046718,0.15247,-0.31566,0.025296,0.31559,0.029086,0.031772,0.31294,1
0.32157,-0.26524,-0.059907,1.4718,0.044621,-0.44066,-0.49166,-0.075819,0.39504,0.47118,0.27543,0.042267,-0.30416,0.067048,0.29102,0.039458,0.020096,0.28639,1
1.2844,-0.77044,-0.32564,1.5095,0.068102,-0.4831,-0.55944,0.067379,0.3221,0.58719,0.19682,0.11688,-0.26741,0.044092,0.27797,0.072871,0.067004,0.32855,1
0.74647,0.75772,0.31516,0.42671,-0.23795,-0.0058917,-0.5785,0.2166,0.26907,0.5327,0.11704,0.077337,-0.27639,0.010655,0.38407,0.069262,0.040922,0.25323,1
0.74989,-0.25926,-0.63978,1.4304,0.053066,-0.52842,-0.49808,0.089169,0.41258,0.60143,0.22074,0.098208,-0.39406,-0.020243,0.27924,0.0066436,0.0066224,0.30532,1
1.4462,-0.18953,-0.17741,1.5958,0.12136,-0.49734,-0.36165,-0.074299,0.47546,0.53343,0.18673,0.17509,-0.29021,0.022393,0.2869,0.027542,0.052069,0.316,1
0.61633,-0.29966,-0.3393,1.1801,0.44424,-0.3862,-0.39558,0.12697,0.35002,0.48868,0.032184,0.097049,-0.32356,-0.026489,0.29673,0.053342,0.034231,0.30889,1
0.57357,-0.111,-0.84555,1.628,-0.022283,-0.46004,-0.5185,0.010909,0.34831,0.59052,0.20946,0.10753,-0.40079,-0.0095993,0.21492,0.04157,0.044834,0.31521,1
0.42173,0.41744,-0.15447,1.8225,0.084908,-0.52157,-0.49883,-0.11805,0.3387,0.5639,0.41384,0.13586,-0.4683,0.073696,0.26444,0.051466,0.046901,0.34428,1
1.0976,-0.73884,-0.060705,1.5068,-0.11,-0.45011,-0.63465,0.057856,0.24225,0.48525,0.27825,0.045032,-0.36056,0.080555,0.33434,0.056035,0.058353,0.31439,1
1.5239,0.23507,-0.13657,0.22556,-0.33648,-0.14576,-0.35557,0.14033,0.11648,0.52489,0.22756,0.085958,-0.46655,0.013724,0.44985,0.079937,0.043651,0.32627,1
1.2778,-0.076811,-0.062653,1.5434,0.035499,-0.53789,-0.50533,-0.028863,0.21809,0.46692,0.25406,0.067114,-0.34429,-0.0098091,0.30339,0.052184,0.029825,0.31293,1
0.8563,0.024101,0.2617,1.7684,-0.066239,-0.42188,-0.45865,-0.016596,0.26775,0.39106,0.18936,0.18738,-0.34212,0.046616,0.29932,0.065275,0.044303,0.31439,1
0.51644,-0.097468,-0.7153,1.5907,-0.088684,-0.38187,-0.43274,-0.16326,0.39346,0.46484,0.12213,0.062422,-0.32486,0.037646,0.3349,0.032078,0.0384,0.31046,1
1.759,-0.17949,-0.005723,1.569,0.13475,-0.37804,-0.74447,-0.0056315,0.33842,0.6124,0.15775,-0.01659,-0.43379,-0.011853,0.28738,0.048775,0.043651,0.31166,1
0.29562,-0.34715,-0.034487,1.4646,0.51739,-0.4495,-0.49722,0.00161,0.3515,0.47898,0.25109,0.055385,-0.26597,0.059905,0.23709,0.087869,0.07513,0.26536,1
0.18964,-0.025461,-0.46286,1.8092,-0.065322,-0.44657,-0.49732,0.14546,0.4431,0.52752,0.18214,0.076214,-0.33324,0.039949,0.32625,0.061763,0.042688,0.3096,1
1.3826,0.78343,-0.45651,0.96289,-0.29521,-1.1133,-0.53744,-0.070314,0.0827,0.4616,0.087375,0.069832,-0.36901,0.097195,0.25288,0.057386,0.049865,0.32176,1
1.7014,0.19096,-0.82935,1.3606,0.67422,-0.57241,-0.45812,0.28727,0.15755,0.45666,0.18092,0.21397,-0.32435,0.115,0.34154,0.055175,0.052724,0.31916,1
0.63169,-0.085553,-0.87058,1.6,-0.027924,-0.49928,-0.42986,0.138,0.48852,0.48475,0.20084,0.042226,-0.3549,-0.053203,0.2599,0.050209,0.035231,0.30807,1
1.2149,0.033467,-0.41102,1.5875,0.14347,-0.48589,-0.51354,-0.038014,0.24594,0.48842,0.20476,0.080817,-0.36138,-0.00082807,0.33696,0.06723,0.0265,0.32567,1
1.0453,-0.46057,-0.59022,1.4733,0.0596,-0.43074,-0.61292,-0.0032473,0.26452,0.53929,0.177,0.034493,-0.41231,0.14664,0.31735,0.049537,0.05035,0.32421,1
0.43002,0.42716,-0.14579,1.8397,0.091053,-0.56777,-0.41908,-0.091126,0.37029,0.59197,0.37194,0.02971,-0.42626,-0.013726,0.27212,0.037342,0.054429,0.34084,1
1.8755,-0.10949,-0.20119,1.6643,0.20845,-0.30664,-0.64689,0.066736,0.41861,0.52627,0.18133,0.079088,-0.42602,0.053522,0.33939,0.021933,0.066004,0.3154,1
1.1069,-0.77242,-0.081333,1.6248,-0.051231,-0.52089,-0.50042,0.073535,0.40807,0.43877,0.19765,0.070284,-0.31869,-0.024666,0.31724,0.075981,0.05794,0.30922,1
0.25469,0.055339,-0.10029,0.8448,-0.30205,-0.94704,-0.76923,-0.12055,0.49627,0.35199,0.13328,0.104,-0.40667,0.11505,0.27597,0.025879,0.024322,0.31301,1
0.31171,-0.21057,-0.28626,1.7731,-0.01666,-0.52955,-0.59904,0.086103,0.3806,0.56812,0.21583,0.12381,-0.31601,0.063268,0.31201,0.084116,0.039079,0.29441,1
0.32333,-0.2846,-0.05301,1.3298,0.4385,-0.45225,-0.53413,0.12387,0.31327,0.50904,0.17684,0.072745,-0.35942,0.058691,0.28395,0.049841,0.044716,0.31369,1
0.17693,-0.00533,-0.45785,1.7397,-0.093179,-0.34908,-0.51368,0.12577,0.34384,0.51781,0.16578,0.07106,-0.36236,0.059926,0.26874,0.10558,0.047089,0.31359,1
1.6619,-0.18358,-0.47235,1.6061,0.12867,-0.45164,-0.47904,0.14752,0.2809,0.51535,0.16606,0.15398,-0.38683,-0.00024319,0.32263,0.063666,0.03796,0.31811,1
1.5068,-0.23235,-0.27335,1.6657,0.24238,-0.59953,-0.48011,0.093268,0.42827,0.47461,0.20616,0.15195,-0.36394,-0.006929,0.35807,0.048741,0.025009,0.31395,1
0.32445,-0.19405,-0.17122,1.4601,0.084003,-0.40747,-0.51736,0.11147,0.32025,0.41274,0.093219,0.077629,-0.31835,0.036884,0.29916,0.050165,0.027894,0.30591,1
1.246,-0.67647,-0.54189,1.5479,0.13709,-0.46466,-0.59408,-0.049585,0.25787,0.60316,0.1415,0.10947,-0.3857,0.088124,0.34534,0.029106,0.074509,0.32564,1
1.7503,-0.042435,-0.86283,1.5002,0.36956,-0.20996,-1.1508,0.33007,0.55255,0.59751,-0.014257,-0.18871,-0.43613,0.39665,0.35292,0.0071299,0.083982,0.33107,1
1.5399,0.036574,-0.12886,1.5814,0.22003,-0.33759,-0.69579,0.0062339,0.33004,0.44803,0.18695,0.083501,-0.2536,-0.014829,0.28973,0.042858,0.03256,0.30644,1
0.7393,0.87726,0.31772,0.34669,0.076261,-0.1169,-0.6209,0.33194,0.22121,0.68312,0.17036,0.096316,-0.42531,0.12293,0.39754,0.079307,0.066149,0.26516,1
0.74286,0.85464,-0.0059335,1.8921,-0.053349,-0.38668,-0.48881,-0.027584,0.16014,0.49965,0.041817,-0.16615,-0.26114,-0.011143,0.30374,0.037265,0.078047,0.31306,1
0.68342,0.47928,-0.059696,1.8191,0.1527,-0.32198,-0.74402,0.11035,0.36749,0.46153,0.061465,0.10868,-0.33676,-0.0074702,0.25026,0.028715,0.029965,0.30641,1
0.20153,0.027654,-0.45367,1.6961,-0.12012,-0.44656,-0.51624,0.17424,0.44498,0.49624,0.12682,0.063523,-0.33725,0.08023,0.32351,0.085845,0.018584,0.30588,1
0.2866,0.053281,0.12902,0.22304,-0.34376,-0.24158,-0.41346,0.10485,0.31978,0.87169,0.54134,0.11652,-0.18698,0.030821,0.30681,0.095075,0.095129,0.24285,1
1.0569,-0.58134,-0.36288,1.4182,0.037295,-0.44401,-0.49727,-0.022149,0.32753,0.52567,0.1263,0.093365,-0.37891,0.018389,0.34608,-0.018067,0.068044,0.321,1
0.31986,-0.35274,0.014248,1.3744,0.44205,-0.43552,-0.475,-0.007753,0.32766,0.42445,0.21111,0.040787,-0.35658,0.012452,0.32181,0.075517,0.045093,0.329,1
1.2747,-0.68351,-0.38486,1.4323,0.040206,-0.51042,-0.52395,0.15216,0.38048,0.53902,0.16952,0.075675,-0.33838,0.017487,0.34939,0.044211,0.035884,0.30858,1
1.0242,0.15229,0.46614,1.7615,0.10507,-0.66691,-0.36385,0.019141,0.019441,0.73752,0.15991,-0.16445,-0.3083,0.027331,0.29939,0.025965,0.015854,0.30758,1
0.24273,-0.039475,-0.40841,1.6694,-0.16382,-0.38346,-0.53279,0.1598,0.32305,0.46572,0.092629,0.099136,-0.34301,0.025362,0.32514,0.034383,0.046695,0.33039,1
0.62664,-0.16255,-0.71592,1.5991,-0.16528,-0.47419,-0.54011,0.032775,0.33737,0.46104,0.19992,0.0703,-0.39088,-0.022856,0.26032,0.079142,0.0086321,0.32179,1
1.4794,0.048902,-0.14565,1.4719,0.23503,-0.32242,-0.68365,-0.094957,0.39223,0.5934,0.14967,0.12894,-0.38906,0.0048,0.33064,0.01472,0.035965,0.31581,1
0.61868,-0.3048,-0.47127,1.3963,0.34723,-0.48531,-0.50397,-0.057502,0.36625,0.58625,0.17798,0.10474,-0.30512,0.061682,0.2924,0.056923,0.048671,0.27815,1
1.2136,0.51243,-0.66357,1.7516,0.054911,-0.33481,-0.63592,-0.076239,0.49175,0.53815,0.15071,-0.018686,-0.38169,0.059457,0.29385,0.057683,0.039326,0.31247,1
0.85981,-0.6226,-0.12834,1.5862,0.12069,-0.49786,-0.44145,-0.019393,0.43137,0.47493,0.13459,0.10114,-0.30835,-0.021596,0.33022,0.056359,0.034225,0.30804,1
0.17229,0.022964,-0.45348,1.6551,-0.14435,-0.43146,-0.54979,0.10955,0.35432,0.49269,0.14756,0.085555,-0.38279,0.044526,0.28524,0.088698,0.037259,0.33351,1
0.61112,-0.34583,-0.34294,1.2979,0.49277,-0.44359,-0.42416,0.10349,0.37014,0.53048,0.10331,0.10066,-0.32928,-0.023935,0.30447,0.057864,0.043374,0.31147,1
1.3614,-0.016637,0.67471,1.8785,-0.07328,-0.72501,-0.34941,0.15425,0.12724,0.6447,0.14738,0.10508,-0.25726,0.12805,0.35537,0.039477,0.049865,0.32728,1
0.73402,0.016882,0.16014,1.5609,0.21707,-0.38784,-0.53813,0.14538,0.25793,0.44195,0.15269,0.24705,-0.33892,-0.0034673,0.30342,0.029773,0.05225,0.31719,1
0.53252,-0.51784,0.14954,1.6242,-0.045689,-0.46606,-0.50244,-0.12242,0.41715,0.44407,0.2566,0.042949,-0.31286,0.081963,0.30618,0.046011,0.040992,0.3127,1
0.52324,0.47899,-0.21753,1.7887,-0.17242,-0.44829,-0.51739,0.082627,0.25525,0.51268,0.16566,0.11961,-0.36053,0.050463,0.28089,0.054505,0.033262,0.31158,2
1.5354,-0.4146,0.14858,1.6356,-0.0016979,-0.48694,-0.44174,-0.1365,0.40554,0.49042,0.15651,0.097779,-0.41696,0.050935,0.32655,0.088954,0.036426,0.30439,2
1.0259,-0.5271,-0.41626,1.4593,0.04315,-0.47185,-0.46733,0.069752,0.40536,0.52753,0.12878,0.085329,-0.35818,0.0057602,0.28435,0.055941,0.036115,0.31116,2
0.30748,-0.30524,-0.013723,1.3753,0.35539,-0.48913,-0.50956,-0.035199,0.35808,0.40902,0.20388,0.034157,-0.35888,0.047926,0.33177,0.02711,0.021224,0.32378,2
1.9745,0.12205,0.015422,1.5942,0.097457,-0.50844,-0.43107,0.071193,0.50706,0.48579,0.19425,0.13925,-0.43269,0.08967,0.3844,0.015563,0.016702,0.30695,2
